timestamp,city,temperature
2015-01-12T18:30:00.000Z,San Francisco,16.6275095785441
2015-01-12T19:00:00.000Z,San Francisco,17.6780842911877
2015-01-12T19:30:00.000Z,San Francisco,18.4757662835249
2015-01-12T20:00:00.000Z,San Francisco,18.1805555555556
2015-01-12T20:30:00.000Z,San Francisco,18.4852681992337
2015-01-12T21:00:00.000Z,San Francisco,18.2432183908046
2015-01-12T21:30:00.000Z,San Francisco,18.3435057471264
2015-01-12T22:00:00.000Z,San Francisco,18.8212175393785
2015-01-12T22:30:00.000Z,San Francisco,19.1067816091954
2015-01-12T23:00:00.000Z,San Francisco,19.7642911877395
2015-01-12T23:30:00.000Z,San Francisco,23.3732421920353
2015-01-13T00:00:00.000Z,San Francisco,23.5391954022988
2015-01-13T00:30:00.000Z,San Francisco,23.1317049808429
2015-01-13T01:00:00.000Z,San Francisco,22.6623084291188
2015-01-13T01:30:00.000Z,San Francisco,22.146714559387
2015-01-13T02:00:00.000Z,San Francisco,21.7205747126437
2015-01-13T02:30:00.000Z,San Francisco,21.4232279693487
2015-01-13T03:00:00.000Z,San Francisco,21.146245210728
2015-01-13T03:30:00.000Z,San Francisco,20.9740708812261
2015-01-13T04:00:00.000Z,San Francisco,20.7063026819923
2015-01-13T04:30:00.000Z,San Francisco,20.5471551724138
2015-01-13T05:00:00.000Z,San Francisco,20.6894670846395
2015-01-13T05:30:00.000Z,San Francisco,20.1236542145594
2015-01-13T06:00:00.000Z,San Francisco,17.7833333333333
2015-01-13T06:30:00.000Z,San Francisco,17.5820114942529
2015-01-13T07:00:00.000Z,San Francisco,17.5618199233717
2015-01-13T07:30:00.000Z,San Francisco,17.3288888888889
2015-01-13T08:00:00.000Z,San Francisco,17.1405555555556
2015-01-13T08:30:00.000Z,San Francisco,17.2050957854406
2015-01-13T09:00:00.000Z,San Francisco,17.1051782442112
2015-01-13T09:30:00.000Z,San Francisco,16.9299233716475
2015-01-13T10:00:00.000Z,San Francisco,16.8876819923372
2015-01-13T10:30:00.000Z,San Francisco,16.7584099616858
2015-01-13T11:00:00.000Z,San Francisco,16.3553448275862
